arch,seed,layer_idx,n_layers,layer_name,active_frac,gate_mean,grad_norm,grad_sparsity,grad_entropy,effective_rank,stable_rank
convnext_tiny,1,3,18,features.3.0.block.4,0.9982925057411194,0.5003580451011658,2.648585848419316e-07,0.041502244770526886,15.097685813903809,7.964970111846924,5.57865571975708
convnext_tiny,1,4,18,features.3.1.block.4,0.998293936252594,0.500113308429718,2.6758613103083917e-07,0.04357225075364113,15.099140167236328,7.962957859039307,5.513795375823975
convnext_tiny,1,5,18,features.3.2.block.4,0.9983476400375366,0.5002267956733704,2.699067067624128e-07,0.044982701539993286,15.097426414489746,7.964332580566406,5.826923847198486
convnext_tiny,1,6,18,features.5.0.block.4,0.9925286173820496,0.5027662515640259,2.7253281587036327e-07,0.0369495190680027,14.40826416015625,7.939494609832764,4.884616374969482
convnext_tiny,1,7,18,features.5.1.block.4,0.9925816655158997,0.5027373433113098,2.73658628202611e-07,0.03814614191651344,14.407148361206055,7.949013710021973,5.055855751037598
convnext_tiny,1,8,18,features.5.2.block.4,0.9923955798149109,0.5026522278785706,2.5628574462643883e-07,0.15653814375400543,,7.948307037353516,5.263960838317871
convnext_tiny,1,9,18,features.5.3.block.4,0.9925684332847595,0.5025165677070618,2.7837913307848794e-07,0.10281392931938171,14.406362533569336,7.9551544189453125,5.429553031921387
convnext_tiny,1,10,18,features.5.4.block.4,0.9925404191017151,0.5023720264434814,2.806040413361188e-07,0.044132985174655914,14.410819053649902,7.949794769287109,5.174468517303467
convnext_tiny,1,11,18,features.5.5.block.4,0.9925228357315063,0.5027350783348083,2.784108801279217e-07,0.039685722440481186,14.408073425292969,7.957425594329834,5.243296146392822
convnext_tiny,1,12,18,features.5.6.block.4,0.992460310459137,0.5025686621665955,2.656512094745267e-07,0.16149570047855377,,7.950583457946777,5.270542621612549
convnext_tiny,1,13,18,features.5.7.block.4,0.9925090074539185,0.5027194619178772,2.65704784396803e-07,0.15661247074604034,,7.942415714263916,4.825863361358643
convnext_tiny,1,14,18,features.5.8.block.4,0.9924761652946472,0.5026793479919434,2.871987589969649e-07,0.03881919011473656,14.409238815307617,7.937618732452393,4.7201080322265625
convnext_tiny,1,15,18,features.7.0.block.4,0.9866185188293457,0.5120271444320679,2.9517676125578873e-07,0.033291976898908615,13.718746185302734,7.920517921447754,4.478289604187012
convnext_tiny,1,16,18,features.7.1.block.4,0.986707329750061,0.5121749043464661,2.893992814279045e-07,0.032958984375,13.717057228088379,7.920786380767822,4.413013935089111
convnext_tiny,1,17,18,features.7.2.block.4,0.9866604208946228,0.5119548439979553,2.779200940494775e-07,0.1529947817325592,,7.914972305297852,4.3266472816467285
